       0    -12712.0068902563
       1    -12711.6528740048
       2    -12711.6528738143
       3    -12711.6460837624
       4    -12711.6460837409
       5    -12711.3179706764
       6    -12711.2687717018
       7    -12711.2452789335
       8    -12710.8792187704
       9    -12709.8551810682
