        0.0000000000         0.0000000000
        3.6000000000         0.0000000000
        7.2000000000         0.0000000000
       10.8000000000         0.0000000000
       14.4000000000         0.0000000000
       18.0000000000         0.0000000000
       21.6000000000         0.0000000000
       25.2000000000         0.0000000000
       28.8000000000         0.0000000000
       32.4000000000         0.0000000000
       36.0000000000         0.0000000000
       39.6000000000         0.0000000000
       43.2000000000         0.0000000000
       46.8000000000         0.0000000000
       50.4000000000         0.0000000000
       54.0000000000         0.0000000000
       57.6000000000         0.0000000000
       61.2000000000         1.0000000000
       64.8000000000         2.0000000000
       68.4000000000         2.0000000000
       72.0000000000         1.0000000000
       75.6000000000         0.0000000000
       79.2000000000         0.0000000000
       82.8000000000         2.0000000000
       86.4000000000         0.0000000000
       90.0000000000         0.0000000000
       93.6000000000         0.0000000000
       97.2000000000         2.0000000000
      100.8000000000         0.0000000000
      104.4000000000         0.0000000000
      108.0000000000         0.0000000000
      111.6000000000         0.0000000000
      115.2000000000         0.0000000000
      118.8000000000         0.0000000000
      122.4000000000         0.0000000000
      126.0000000000         0.0000000000
      129.6000000000         0.0000000000
      133.2000000000         0.0000000000
      136.8000000000         0.0000000000
      140.4000000000         0.0000000000
      144.0000000000         0.0000000000
      147.6000000000         0.0000000000
      151.2000000000         0.0000000000
      154.8000000000         0.0000000000
      158.4000000000         0.0000000000
      162.0000000000         0.0000000000
      165.6000000000         0.0000000000
      169.2000000000         2.0000000000
      172.8000000000         1.0000000000
      176.4000000000         0.0000000000
      180.0000000000         1.0000000000
      183.6000000000         1.0000000000
      187.2000000000         0.0000000000
      190.8000000000         0.0000000000
      194.4000000000         0.0000000000
      198.0000000000         0.0000000000
      201.6000000000         0.0000000000
      205.2000000000         0.0000000000
      208.8000000000         0.0000000000
      212.4000000000         0.0000000000
      216.0000000000         0.0000000000
      219.6000000000         0.0000000000
      223.2000000000         0.0000000000
      226.8000000000         0.0000000000
      230.4000000000         0.0000000000
      234.0000000000         0.0000000000
      237.6000000000         0.0000000000
      241.2000000000         0.0000000000
      244.8000000000         1.0000000000
      248.4000000000         0.0000000000
      252.0000000000         0.0000000000
      255.6000000000         1.0000000000
      259.2000000000         2.0000000000
      262.8000000000         0.0000000000
      266.4000000000         0.0000000000
      270.0000000000         0.0000000000
      273.6000000000         1.0000000000
      277.2000000000         1.0000000000
      280.8000000000         1.0000000000
      284.4000000000         1.0000000000
      288.0000000000         3.0000000000
      291.6000000000         3.0000000000
      295.2000000000         4.0000000000
      298.8000000000         0.0000000000
      302.4000000000         0.0000000000
      306.0000000000         0.0000000000
      309.6000000000         0.0000000000
      313.2000000000         0.0000000000
      316.8000000000         0.0000000000
      320.4000000000         0.0000000000
      324.0000000000         0.0000000000
      327.6000000000         0.0000000000
      331.2000000000         0.0000000000
      334.8000000000         0.0000000000
      338.4000000000         0.0000000000
      342.0000000000         0.0000000000
      345.6000000000         0.0000000000
      349.2000000000         0.0000000000
      352.8000000000         0.0000000000
      356.4000000000         0.0000000000
