       0    -12712.0000606292
       1    -12711.6515572585
       2    -12711.6489565614
       3    -12711.6453725971
       4    -12711.6452917622
       5    -12711.3168125095
       6    -12711.3155243464
       7    -12711.2676267126
       8    -12711.2666870465
       9    -12711.2448969135
      10    -12710.8777035058
      11    -12710.8774750648
      12    -12710.1796332113
      13    -12709.8535328712
      14    -12709.5789834969
